"RelativePath","ArtifactClass","SourcePath","DestinationPath","SizeBytes","SourceSHA256","PackageSHA256","HashPreserved","PackagingStatus","PackagedAt"
"adaptive-ecosystem-evolution\recursive-knowledge-integration\KNOWLEDGE_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-ecosystem-evolution\recursive-knowledge-integration\KNOWLEDGE_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-ecosystem-evolution\recursive-knowledge-integration\KNOWLEDGE_EVOLUTION_RECORD.md","779","AACA700948C9110115C4F8082D14E224297A7DC02C7408C94D8786D2083D0EEE","AACA700948C9110115C4F8082D14E224297A7DC02C7408C94D8786D2083D0EEE","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.3569644-05:00"
"adaptive-ecosystem-evolution\recursive-knowledge-integration\KNOWLEDGE_RELATIONSHIP_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-ecosystem-evolution\recursive-knowledge-integration\KNOWLEDGE_RELATIONSHIP_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-ecosystem-evolution\recursive-knowledge-integration\KNOWLEDGE_RELATIONSHIP_REGISTER.md","802","A300A3D418000B72D89B54A9BF231A146F1C1FBBD9CE6D8D36696199A707D88C","A300A3D418000B72D89B54A9BF231A146F1C1FBBD9CE6D8D36696199A707D88C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.3641272-05:00"
"adaptive-ecosystem-evolution\recursive-knowledge-integration\RECURSIVE_KNOWLEDGE_INTEGRATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-ecosystem-evolution\recursive-knowledge-integration\RECURSIVE_KNOWLEDGE_INTEGRATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-ecosystem-evolution\recursive-knowledge-integration\RECURSIVE_KNOWLEDGE_INTEGRATION_MODEL.md","879","9811CE1E9CC019D6397C1A301EB29E0509C7A4D85A6991BEF94888F3277CA31E","9811CE1E9CC019D6397C1A301EB29E0509C7A4D85A6991BEF94888F3277CA31E","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.3641272-05:00"
"adaptive-systems\adaptation-framework\ADAPTATION_FRAMEWORK_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\adaptation-framework\ADAPTATION_FRAMEWORK_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\adaptation-framework\ADAPTATION_FRAMEWORK_MODEL.md","758","1E6F0693D6ED6FA2A2C09A9D14D4E480FE380B4554D9B8827431045DB4665E69","1E6F0693D6ED6FA2A2C09A9D14D4E480FE380B4554D9B8827431045DB4665E69","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.3641272-05:00"
"adaptive-systems\adaptation-framework\CHANGE_RESPONSE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\adaptation-framework\CHANGE_RESPONSE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\adaptation-framework\CHANGE_RESPONSE_MODEL.md","621","F4B32BE8EFF884C4759AAEC0782E9CF32B5EFE8FB8529D450B202699994186D6","F4B32BE8EFF884C4759AAEC0782E9CF32B5EFE8FB8529D450B202699994186D6","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.3842728-05:00"
"adaptive-systems\adaptation-framework\SYSTEM_ADAPTATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\adaptation-framework\SYSTEM_ADAPTATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\adaptation-framework\SYSTEM_ADAPTATION_MODEL.md","632","40D37B4F35E1D21CEFE4B008606C70CA1BCC88C0FC6580D50002AA8114D49D02","40D37B4F35E1D21CEFE4B008606C70CA1BCC88C0FC6580D50002AA8114D49D02","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.3902735-05:00"
"adaptive-systems\autonomous-evolution\CONTROLLED_EVOLUTION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\autonomous-evolution\CONTROLLED_EVOLUTION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\autonomous-evolution\CONTROLLED_EVOLUTION_MODEL.md","702","72DB2919917A1BCBF58CC1F491841286C14F6527B7D8B92E0773CD0FF7598416","72DB2919917A1BCBF58CC1F491841286C14F6527B7D8B92E0773CD0FF7598416","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.3974077-05:00"
"adaptive-systems\autonomous-evolution\EVOLUTION_FRAMEWORK_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\autonomous-evolution\EVOLUTION_FRAMEWORK_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\autonomous-evolution\EVOLUTION_FRAMEWORK_MODEL.md","709","E088E87B9C7F7BC84FD7EE5EDE8EA5B3378A96D41DA52B413A1066757AA4C12A","E088E87B9C7F7BC84FD7EE5EDE8EA5B3378A96D41DA52B413A1066757AA4C12A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4033973-05:00"
"adaptive-systems\autonomous-evolution\SUCCESSOR_ADAPTATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\autonomous-evolution\SUCCESSOR_ADAPTATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\autonomous-evolution\SUCCESSOR_ADAPTATION_MODEL.md","796","A32C4782E354D5F0F252C0CC7986C9C5D15138E23EB21DBF8EF0F1E51F77B76D","A32C4782E354D5F0F252C0CC7986C9C5D15138E23EB21DBF8EF0F1E51F77B76D","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4053969-05:00"
"adaptive-systems\feedback-systems\FEEDBACK_ANALYSIS_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\feedback-systems\FEEDBACK_ANALYSIS_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\feedback-systems\FEEDBACK_ANALYSIS_FRAMEWORK.md","688","6E29CBB4C3756E95A8D561D3923D9B8143EDBF924D0A86A0577E3572748A49BE","6E29CBB4C3756E95A8D561D3923D9B8143EDBF924D0A86A0577E3572748A49BE","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4163372-05:00"
"adaptive-systems\feedback-systems\FEEDBACK_INTEGRATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\feedback-systems\FEEDBACK_INTEGRATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\feedback-systems\FEEDBACK_INTEGRATION_MODEL.md","686","839D69FC1EC2EC70599AFF727A46EF48BDAF8B9BA1438B68639EDC909FB438CD","839D69FC1EC2EC70599AFF727A46EF48BDAF8B9BA1438B68639EDC909FB438CD","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4244911-05:00"
"adaptive-systems\feedback-systems\FEEDBACK_SYSTEM_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\feedback-systems\FEEDBACK_SYSTEM_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\feedback-systems\FEEDBACK_SYSTEM_MODEL.md","670","9E3BFA9969C15E81ED03BBC38AE9BC4D9E593637AC42BA5FE4360604AAB1F924","9E3BFA9969C15E81ED03BBC38AE9BC4D9E593637AC42BA5FE4360604AAB1F924","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4314910-05:00"
"adaptive-systems\optimization-framework\EFFICIENCY_EVALUATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\optimization-framework\EFFICIENCY_EVALUATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\optimization-framework\EFFICIENCY_EVALUATION_MODEL.md","682","CE939F7E450424B7E03B32123BB5B183882FA4ED88D3BB806EC180A7D9A15907","CE939F7E450424B7E03B32123BB5B183882FA4ED88D3BB806EC180A7D9A15907","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4369984-05:00"
"adaptive-systems\optimization-framework\OPTIMIZATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\optimization-framework\OPTIMIZATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\optimization-framework\OPTIMIZATION_MODEL.md","737","1ED8C446A643C344CEF4A6FA1DA27C34C313F20F05206E0C2B2B83D9812348A8","1ED8C446A643C344CEF4A6FA1DA27C34C313F20F05206E0C2B2B83D9812348A8","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4369984-05:00"
"adaptive-systems\optimization-framework\PERFORMANCE_IMPROVEMENT_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\optimization-framework\PERFORMANCE_IMPROVEMENT_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\optimization-framework\PERFORMANCE_IMPROVEMENT_FRAMEWORK.md","737","9991C52852BDBA017D3EF31F4E876458A3DB8163D9CEB936A1DA47719A8A7599","9991C52852BDBA017D3EF31F4E876458A3DB8163D9CEB936A1DA47719A8A7599","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4369984-05:00"
"adaptive-systems\resilience-models\CONTINUITY_RESILIENCE_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\resilience-models\CONTINUITY_RESILIENCE_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\resilience-models\CONTINUITY_RESILIENCE_FRAMEWORK.md","706","0C0D6FD39315A683E5D544FF443D01EF8E8670BE5FC24C1CE0DC62BFBF36D7EA","0C0D6FD39315A683E5D544FF443D01EF8E8670BE5FC24C1CE0DC62BFBF36D7EA","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4572884-05:00"
"adaptive-systems\resilience-models\FAILURE_RECOVERY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\resilience-models\FAILURE_RECOVERY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\resilience-models\FAILURE_RECOVERY_MODEL.md","674","872D6D0D1F863CF8DFB030A170EBAA53D94C8928E6F042B880AFF9E12A6DD02D","872D6D0D1F863CF8DFB030A170EBAA53D94C8928E6F042B880AFF9E12A6DD02D","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4632855-05:00"
"adaptive-systems\resilience-models\SYSTEM_RESILIENCE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adaptive-systems\resilience-models\SYSTEM_RESILIENCE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adaptive-systems\resilience-models\SYSTEM_RESILIENCE_MODEL.md","728","FBD7FCF061A474A164C3291A0F29598B5B50497CA0178B961B80AA23AC776251","FBD7FCF061A474A164C3291A0F29598B5B50497CA0178B961B80AA23AC776251","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4732843-05:00"
"adoption\ADOPTION_VALIDATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adoption\ADOPTION_VALIDATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adoption\ADOPTION_VALIDATION_MODEL.md","814","D88D3FF14C1EA254D36C582C1CBFBFDBAA7A5836465973B14AAB6AD0CA7E5392","D88D3FF14C1EA254D36C582C1CBFBFDBAA7A5836465973B14AAB6AD0CA7E5392","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4812856-05:00"
"adoption\DEPLOYMENT_GUIDELINES.md","DOCUMENTATION","C:\Users\18177\morning-star\adoption\DEPLOYMENT_GUIDELINES.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adoption\DEPLOYMENT_GUIDELINES.md","771","75E1931641C18148FA6AFCEECD0EED7282E8BBE0F4C5742FDF665D0E42EEE904","75E1931641C18148FA6AFCEECD0EED7282E8BBE0F4C5742FDF665D0E42EEE904","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4872855-05:00"
"adoption\IMPLEMENTATION_GUIDE.md","DOCUMENTATION","C:\Users\18177\morning-star\adoption\IMPLEMENTATION_GUIDE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adoption\IMPLEMENTATION_GUIDE.md","745","CFCE40AF0A332984963168919FE9FFD2AE708C01563EC8EDF8477D0E08C10B67","CFCE40AF0A332984963168919FE9FFD2AE708C01563EC8EDF8477D0E08C10B67","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.4940011-05:00"
"adoption\INTEGRATION_REQUIREMENTS.md","DOCUMENTATION","C:\Users\18177\morning-star\adoption\INTEGRATION_REQUIREMENTS.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adoption\INTEGRATION_REQUIREMENTS.md","899","B4D9DE2EFF530883D1A0A109E03C187AB69829A14F7091D60CA8A75BED660A17","B4D9DE2EFF530883D1A0A109E03C187AB69829A14F7091D60CA8A75BED660A17","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5006017-05:00"
"adoption\USER_IMPLEMENTATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\adoption\USER_IMPLEMENTATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\adoption\USER_IMPLEMENTATION_MODEL.md","779","B519153B8EF993B0EFAEEA31778C1A66646C833D55BEC4021159950679C9D6B6","B519153B8EF993B0EFAEEA31778C1A66646C833D55BEC4021159950679C9D6B6","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5056003-05:00"
"advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\AUTONOMOUS_ECOSYSTEM_INTELLIGENCE.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\AUTONOMOUS_ECOSYSTEM_INTELLIGENCE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\AUTONOMOUS_ECOSYSTEM_INTELLIGENCE.md","1094","8E88A6FF2F2E8D77470F528A9D4D5B60D6B313A66176610CE4D464FEB9F00B19","8E88A6FF2F2E8D77470F528A9D4D5B60D6B313A66176610CE4D464FEB9F00B19","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5147905-05:00"
"advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\INTELLIGENCE_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\INTELLIGENCE_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\INTELLIGENCE_EVOLUTION_RECORD.md","935","BF5BDCEEA200067FA32493F973ED07177F186933D008C26932374BD130D34414","BF5BDCEEA200067FA32493F973ED07177F186933D008C26932374BD130D34414","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5167954-05:00"
"advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\INTELLIGENCE_STATE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\INTELLIGENCE_STATE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\autonomous-ecosystem-intelligence\INTELLIGENCE_STATE_REGISTER.md","927","870D388075B204632F386BA553AF4B906E26B0957A0289D0E9A0B7E891448443","870D388075B204632F386BA553AF4B906E26B0957A0289D0E9A0B7E891448443","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5284290-05:00"
"advanced-ecosystem-evolution\final-consolidation\ADVANCED_EVOLUTION_COMPLETION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\final-consolidation\ADVANCED_EVOLUTION_COMPLETION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\final-consolidation\ADVANCED_EVOLUTION_COMPLETION_RECORD.md","956","BAD1882AA178762295CFFBD563E46B2644E41A7840CB682A83202B0DC9F86344","BAD1882AA178762295CFFBD563E46B2644E41A7840CB682A83202B0DC9F86344","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5329454-05:00"
"advanced-ecosystem-evolution\final-consolidation\ADVANCED_EVOLUTION_VALIDATION_REPORT.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\final-consolidation\ADVANCED_EVOLUTION_VALIDATION_REPORT.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\final-consolidation\ADVANCED_EVOLUTION_VALIDATION_REPORT.md","952","6F05128905E04DA08D27A6147F5A05073FE7268F97C3A638BD9F800E0B2E5AF2","6F05128905E04DA08D27A6147F5A05073FE7268F97C3A638BD9F800E0B2E5AF2","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5456754-05:00"
"advanced-ecosystem-evolution\final-consolidation\COMPLETE_ADVANCED_EVOLUTION_STATE.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\final-consolidation\COMPLETE_ADVANCED_EVOLUTION_STATE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\final-consolidation\COMPLETE_ADVANCED_EVOLUTION_STATE.md","841","E043A2562898CBF7DE9F80C744EAFEF8576CB812371D7A1CFA1180F5F2B45E78","E043A2562898CBF7DE9F80C744EAFEF8576CB812371D7A1CFA1180F5F2B45E78","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5517034-05:00"
"advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\CIVILIZATION_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\CIVILIZATION_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\CIVILIZATION_EVOLUTION_RECORD.md","1020","6020FA0731C5A8041A437FB50A57FC1AAF054612DA29EDCCAA05C812DB3FCEB0","6020FA0731C5A8041A437FB50A57FC1AAF054612DA29EDCCAA05C812DB3FCEB0","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5586894-05:00"
"advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\CIVILIZATION_STATE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\CIVILIZATION_STATE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\CIVILIZATION_STATE_REGISTER.md","1011","F6E32CEC1A0842C4247FB043A7C2DD6E3B8DA3A5E0B78DF406D4ABCCE7C80D2F","F6E32CEC1A0842C4247FB043A7C2DD6E3B8DA3A5E0B78DF406D4ABCCE7C80D2F","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5657042-05:00"
"advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\NEXT_GENERATION_ORYNTH_CIVILIZATION_LAYER.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\NEXT_GENERATION_ORYNTH_CIVILIZATION_LAYER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\next-generation-orynth-civilization-layer\NEXT_GENERATION_ORYNTH_CIVILIZATION_LAYER.md","1353","DECBECC0051F61B916F1C871DE8FD8064787FE4975A283483239CE9B56ED0768","DECBECC0051F61B916F1C871DE8FD8064787FE4975A283483239CE9B56ED0768","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5657042-05:00"
"advanced-ecosystem-evolution\recursive-architecture-optimization\OPTIMIZATION_EVOLUTION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\recursive-architecture-optimization\OPTIMIZATION_EVOLUTION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\recursive-architecture-optimization\OPTIMIZATION_EVOLUTION_RECORD.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5657042-05:00"
"advanced-ecosystem-evolution\recursive-architecture-optimization\OPTIMIZATION_STATE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\recursive-architecture-optimization\OPTIMIZATION_STATE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\recursive-architecture-optimization\OPTIMIZATION_STATE_REGISTER.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5840781-05:00"
"advanced-ecosystem-evolution\recursive-architecture-optimization\RECURSIVE_ARCHITECTURE_OPTIMIZATION.md","DOCUMENTATION","C:\Users\18177\morning-star\advanced-ecosystem-evolution\recursive-architecture-optimization\RECURSIVE_ARCHITECTURE_OPTIMIZATION.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\advanced-ecosystem-evolution\recursive-architecture-optimization\RECURSIVE_ARCHITECTURE_OPTIMIZATION.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:05.5899998-05:00"
